sample_id,scene,timestamp,scene_cav_set
1749,2021_09_11_00_33_16,001103,1007|1016|962|971|980|989|998
1750,2021_09_11_00_33_16,001105,1007|1016|962|971|980|989|998
1751,2021_09_11_00_33_16,001107,1007|1016|962|971|980|989|998
1752,2021_09_11_00_33_16,001109,1007|1016|962|971|980|989|998
1753,2021_09_11_00_33_16,001111,1007|1016|962|971|980|989|998
1754,2021_09_11_00_33_16,001113,1007|1016|962|971|980|989|998
1755,2021_09_11_00_33_16,001115,1007|1016|962|971|980|989|998
1756,2021_09_11_00_33_16,001117,1007|1016|962|971|980|989|998
1757,2021_09_11_00_33_16,001119,1007|1016|962|971|980|989|998
1758,2021_09_11_00_33_16,001121,1007|1016|962|971|980|989|998
1759,2021_09_11_00_33_16,001123,1007|1016|962|971|980|989|998
1760,2021_09_11_00_33_16,001125,1007|1016|962|971|980|989|998
1761,2021_09_11_00_33_16,001127,1007|1016|962|971|980|989|998
1762,2021_09_11_00_33_16,001129,1007|1016|962|971|980|989|998
1763,2021_09_11_00_33_16,001131,1007|1016|962|971|980|989|998
1764,2021_09_11_00_33_16,001133,1007|1016|962|971|980|989|998
1765,2021_09_11_00_33_16,001135,1007|1016|962|971|980|989|998
1766,2021_09_11_00_33_16,001137,1007|1016|962|971|980|989|998
1767,2021_09_11_00_33_16,001139,1007|1016|962|971|980|989|998
1768,2021_09_11_00_33_16,001141,1007|1016|962|971|980|989|998
1769,2021_09_11_00_33_16,001143,1007|1016|962|971|980|989|998
1770,2021_09_11_00_33_16,001145,1007|1016|962|971|980|989|998
1771,2021_09_11_00_33_16,001147,1007|1016|962|971|980|989|998
1772,2021_09_11_00_33_16,001149,1007|1016|962|971|980|989|998
1773,2021_09_11_00_33_16,001151,1007|1016|962|971|980|989|998
1774,2021_09_11_00_33_16,001153,1007|1016|962|971|980|989|998
1775,2021_09_11_00_33_16,001155,1007|1016|962|971|980|989|998
1776,2021_09_11_00_33_16,001157,1007|1016|962|971|980|989|998
1777,2021_09_11_00_33_16,001159,1007|1016|962|971|980|989|998
1778,2021_09_11_00_33_16,001161,1007|1016|962|971|980|989|998
1779,2021_09_11_00_33_16,001163,1007|1016|962|971|980|989|998
1780,2021_09_11_00_33_16,001165,1007|1016|962|971|980|989|998
1781,2021_09_11_00_33_16,001167,1007|1016|962|971|980|989|998
1782,2021_09_11_00_33_16,001169,1007|1016|962|971|980|989|998
1783,2021_09_11_00_33_16,001171,1007|1016|962|971|980|989|998
1784,2021_09_11_00_33_16,001173,1007|1016|962|971|980|989|998
1785,2021_09_11_00_33_16,001175,1007|1016|962|971|980|989|998
1786,2021_09_11_00_33_16,001177,1007|1016|962|971|980|989|998
1787,2021_09_11_00_33_16,001179,1007|1016|962|971|980|989|998
1788,2021_09_11_00_33_16,001181,1007|1016|962|971|980|989|998
1789,2021_09_11_00_33_16,001183,1007|1016|962|971|980|989|998
1790,2021_09_11_00_33_16,001185,1007|1016|962|971|980|989|998
1791,2021_09_11_00_33_16,001187,1007|1016|962|971|980|989|998
1792,2021_09_11_00_33_16,001189,1007|1016|962|971|980|989|998
1793,2021_09_11_00_33_16,001191,1007|1016|962|971|980|989|998
1794,2021_09_11_00_33_16,001193,1007|1016|962|971|980|989|998
1795,2021_09_11_00_33_16,001195,1007|1016|962|971|980|989|998
1796,2021_09_11_00_33_16,001197,1007|1016|962|971|980|989|998
1797,2021_09_11_00_33_16,001199,1007|1016|962|971|980|989|998
1798,2021_09_11_00_33_16,001201,1007|1016|962|971|980|989|998
1799,2021_09_11_00_33_16,001203,1007|1016|962|971|980|989|998
1800,2021_09_11_00_33_16,001205,1007|1016|962|971|980|989|998
1801,2021_09_11_00_33_16,001207,1007|1016|962|971|980|989|998
1802,2021_09_11_00_33_16,001209,1007|1016|962|971|980|989|998
1803,2021_09_11_00_33_16,001211,1007|1016|962|971|980|989|998
1804,2021_09_11_00_33_16,001213,1007|1016|962|971|980|989|998
1805,2021_09_11_00_33_16,001215,1007|1016|962|971|980|989|998
1806,2021_09_11_00_33_16,001217,1007|1016|962|971|980|989|998
1807,2021_09_11_00_33_16,001219,1007|1016|962|971|980|989|998
1808,2021_09_11_00_33_16,001221,1007|1016|962|971|980|989|998
1809,2021_09_11_00_33_16,001223,1007|1016|962|971|980|989|998
1810,2021_09_11_00_33_16,001225,1007|1016|962|971|980|989|998
1811,2021_09_11_00_33_16,001227,1007|1016|962|971|980|989|998
1812,2021_09_11_00_33_16,001229,1007|1016|962|971|980|989|998
1813,2021_09_11_00_33_16,001231,1007|1016|962|971|980|989|998
1814,2021_09_11_00_33_16,001233,1007|1016|962|971|980|989|998
1815,2021_09_11_00_33_16,001235,1007|1016|962|971|980|989|998
1816,2021_09_11_00_33_16,001237,1007|1016|962|971|980|989|998
1817,2021_09_11_00_33_16,001239,1007|1016|962|971|980|989|998
1818,2021_09_11_00_33_16,001241,1007|1016|962|971|980|989|998
1819,2021_09_11_00_33_16,001243,1007|1016|962|971|980|989|998
1820,2021_09_11_00_33_16,001245,1007|1016|962|971|980|989|998
1821,2021_09_11_00_33_16,001247,1007|1016|962|971|980|989|998
1822,2021_09_11_00_33_16,001249,1007|1016|962|971|980|989|998
1823,2021_09_11_00_33_16,001251,1007|1016|962|971|980|989|998
1824,2021_09_11_00_33_16,001253,1007|1016|962|971|980|989|998
1825,2021_09_11_00_33_16,001255,1007|1016|962|971|980|989|998
1826,2021_09_11_00_33_16,001257,1007|1016|962|971|980|989|998
1827,2021_09_11_00_33_16,001259,1007|1016|962|971|980|989|998
1828,2021_09_11_00_33_16,001261,1007|1016|962|971|980|989|998
1829,2021_09_11_00_33_16,001263,1007|1016|962|971|980|989|998
1830,2021_09_11_00_33_16,001265,1007|1016|962|971|980|989|998
1831,2021_09_11_00_33_16,001267,1007|1016|962|971|980|989|998
1832,2021_09_11_00_33_16,001269,1007|1016|962|971|980|989|998
1833,2021_09_11_00_33_16,001271,1007|1016|962|971|980|989|998
1834,2021_09_11_00_33_16,001273,1007|1016|962|971|980|989|998
1835,2021_09_11_00_33_16,001275,1007|1016|962|971|980|989|998
1836,2021_09_11_00_33_16,001277,1007|1016|962|971|980|989|998
1837,2021_09_11_00_33_16,001279,1007|1016|962|971|980|989|998
1838,2021_09_11_00_33_16,001281,1007|1016|962|971|980|989|998
1839,2021_09_11_00_33_16,001283,1007|1016|962|971|980|989|998
1840,2021_09_11_00_33_16,001285,1007|1016|962|971|980|989|998
1841,2021_09_11_00_33_16,001287,1007|1016|962|971|980|989|998
1842,2021_09_11_00_33_16,001289,1007|1016|962|971|980|989|998
1843,2021_09_11_00_33_16,001291,1007|1016|962|971|980|989|998
1844,2021_09_11_00_33_16,001293,1007|1016|962|971|980|989|998
1845,2021_09_11_00_33_16,001295,1007|1016|962|971|980|989|998
1846,2021_09_11_00_33_16,001297,1007|1016|962|971|980|989|998
1847,2021_09_11_00_33_16,001299,1007|1016|962|971|980|989|998
1848,2021_09_11_00_33_16,001301,1007|1016|962|971|980|989|998
1849,2021_09_11_00_33_16,001303,1007|1016|962|971|980|989|998
1850,2021_09_11_00_33_16,001305,1007|1016|962|971|980|989|998
1851,2021_09_11_00_33_16,001307,1007|1016|962|971|980|989|998
1852,2021_09_11_00_33_16,001309,1007|1016|962|971|980|989|998
1853,2021_09_11_00_33_16,001311,1007|1016|962|971|980|989|998
1854,2021_09_11_00_33_16,001313,1007|1016|962|971|980|989|998
1855,2021_09_11_00_33_16,001315,1007|1016|962|971|980|989|998
1856,2021_09_11_00_33_16,001317,1007|1016|962|971|980|989|998
1857,2021_09_11_00_33_16,001319,1007|1016|962|971|980|989|998
1858,2021_09_11_00_33_16,001321,1007|1016|962|971|980|989|998
1859,2021_09_11_00_33_16,001323,1007|1016|962|971|980|989|998
1860,2021_09_11_00_33_16,001325,1007|1016|962|971|980|989|998
1861,2021_09_11_00_33_16,001327,1007|1016|962|971|980|989|998
1862,2021_09_11_00_33_16,001329,1007|1016|962|971|980|989|998
1863,2021_09_11_00_33_16,001331,1007|1016|962|971|980|989|998
1864,2021_09_11_00_33_16,001333,1007|1016|962|971|980|989|998
1865,2021_09_11_00_33_16,001335,1007|1016|962|971|980|989|998
1866,2021_09_11_00_33_16,001337,1007|1016|962|971|980|989|998
1867,2021_09_11_00_33_16,001339,1007|1016|962|971|980|989|998
1868,2021_09_11_00_33_16,001341,1007|1016|962|971|980|989|998
1869,2021_09_11_00_33_16,001343,1007|1016|962|971|980|989|998
1870,2021_09_11_00_33_16,001345,1007|1016|962|971|980|989|998
1871,2021_09_11_00_33_16,001347,1007|1016|962|971|980|989|998
1872,2021_09_11_00_33_16,001349,1007|1016|962|971|980|989|998
1873,2021_09_11_00_33_16,001351,1007|1016|962|971|980|989|998
1874,2021_09_11_00_33_16,001353,1007|1016|962|971|980|989|998
1875,2021_09_11_00_33_16,001355,1007|1016|962|971|980|989|998
1876,2021_09_11_00_33_16,001357,1007|1016|962|971|980|989|998
1877,2021_09_11_00_33_16,001359,1007|1016|962|971|980|989|998
1878,2021_09_11_00_33_16,001361,1007|1016|962|971|980|989|998
1879,2021_09_11_00_33_16,001363,1007|1016|962|971|980|989|998
1880,2021_09_11_00_33_16,001365,1007|1016|962|971|980|989|998
1881,2021_09_11_00_33_16,001367,1007|1016|962|971|980|989|998
1882,2021_09_11_00_33_16,001369,1007|1016|962|971|980|989|998
1883,2021_09_11_00_33_16,001371,1007|1016|962|971|980|989|998
1884,2021_09_11_00_33_16,001373,1007|1016|962|971|980|989|998
1885,2021_09_11_00_33_16,001375,1007|1016|962|971|980|989|998
1886,2021_09_11_00_33_16,001377,1007|1016|962|971|980|989|998
1887,2021_09_11_00_33_16,001379,1007|1016|962|971|980|989|998
1888,2021_09_11_00_33_16,001381,1007|1016|962|971|980|989|998
1889,2021_09_11_00_33_16,001383,1007|1016|962|971|980|989|998
1890,2021_09_11_00_33_16,001385,1007|1016|962|971|980|989|998
1891,2021_09_11_00_33_16,001387,1007|1016|962|971|980|989|998
1892,2021_09_11_00_33_16,001389,1007|1016|962|971|980|989|998
1893,2021_09_11_00_33_16,001391,1007|1016|962|971|980|989|998
1894,2021_09_11_00_33_16,001393,1007|1016|962|971|980|989|998
1895,2021_09_11_00_33_16,001395,1007|1016|962|971|980|989|998
1896,2021_09_11_00_33_16,001397,1007|1016|962|971|980|989|998
1897,2021_09_11_00_33_16,001399,1007|1016|962|971|980|989|998
1898,2021_09_11_00_33_16,001401,1007|1016|962|971|980|989|998
1899,2021_09_11_00_33_16,001403,1007|1016|962|971|980|989|998
1900,2021_09_11_00_33_16,001405,1007|1016|962|971|980|989|998
1901,2021_09_11_00_33_16,001407,1007|1016|962|971|980|989|998
1902,2021_09_11_00_33_16,001409,1007|1016|962|971|980|989|998
1903,2021_09_11_00_33_16,001411,1007|1016|962|971|980|989|998
1904,2021_09_11_00_33_16,001413,1007|1016|962|971|980|989|998
1905,2021_09_11_00_33_16,001415,1007|1016|962|971|980|989|998
1906,2021_09_11_00_33_16,001417,1007|1016|962|971|980|989|998
1907,2021_09_11_00_33_16,001419,1007|1016|962|971|980|989|998
1908,2021_09_11_00_33_16,001421,1007|1016|962|971|980|989|998
1909,2021_09_11_00_33_16,001423,1007|1016|962|971|980|989|998
1910,2021_09_11_00_33_16,001425,1007|1016|962|971|980|989|998
1911,2021_09_11_00_33_16,001427,1007|1016|962|971|980|989|998
1912,2021_09_11_00_33_16,001429,1007|1016|962|971|980|989|998
1913,2021_09_11_00_33_16,001431,1007|1016|962|971|980|989|998
1914,2021_09_11_00_33_16,001433,1007|1016|962|971|980|989|998
1915,2021_09_11_00_33_16,001435,1007|1016|962|971|980|989|998
1916,2021_09_11_00_33_16,001437,1007|1016|962|971|980|989|998
1917,2021_09_11_00_33_16,001439,1007|1016|962|971|980|989|998
1918,2021_09_11_00_33_16,001441,1007|1016|962|971|980|989|998
1919,2021_09_11_00_33_16,001443,1007|1016|962|971|980|989|998
1920,2021_09_11_00_33_16,001445,1007|1016|962|971|980|989|998
1921,2021_09_11_00_33_16,001447,1007|1016|962|971|980|989|998
1922,2021_09_11_00_33_16,001449,1007|1016|962|971|980|989|998
1923,2021_09_11_00_33_16,001451,1007|1016|962|971|980|989|998
1924,2021_09_11_00_33_16,001453,1007|1016|962|971|980|989|998
1925,2021_09_11_00_33_16,001455,1007|1016|962|971|980|989|998
1926,2021_09_11_00_33_16,001457,1007|1016|962|971|980|989|998
1927,2021_09_11_00_33_16,001459,1007|1016|962|971|980|989|998
1928,2021_09_11_00_33_16,001461,1007|1016|962|971|980|989|998
1929,2021_09_11_00_33_16,001463,1007|1016|962|971|980|989|998
1930,2021_09_11_00_33_16,001465,1007|1016|962|971|980|989|998
1931,2021_09_11_00_33_16,001467,1007|1016|962|971|980|989|998
1932,2021_09_11_00_33_16,001469,1007|1016|962|971|980|989|998
1933,2021_09_11_00_33_16,001471,1007|1016|962|971|980|989|998
1934,2021_09_11_00_33_16,001473,1007|1016|962|971|980|989|998
1935,2021_09_11_00_33_16,001475,1007|1016|962|971|980|989|998
1936,2021_09_11_00_33_16,001477,1007|1016|962|971|980|989|998
1937,2021_09_11_00_33_16,001479,1007|1016|962|971|980|989|998
1938,2021_09_11_00_33_16,001481,1007|1016|962|971|980|989|998
1939,2021_09_11_00_33_16,001483,1007|1016|962|971|980|989|998
1940,2021_09_11_00_33_16,001485,1007|1016|962|971|980|989|998
1941,2021_09_11_00_33_16,001487,1007|1016|962|971|980|989|998
1942,2021_09_11_00_33_16,001489,1007|1016|962|971|980|989|998
1943,2021_09_11_00_33_16,001491,1007|1016|962|971|980|989|998
1944,2021_09_11_00_33_16,001493,1007|1016|962|971|980|989|998
1945,2021_09_11_00_33_16,001495,1007|1016|962|971|980|989|998
1946,2021_09_11_00_33_16,001497,1007|1016|962|971|980|989|998
1947,2021_09_11_00_33_16,001499,1007|1016|962|971|980|989|998
1948,2021_09_11_00_33_16,001501,1007|1016|962|971|980|989|998
1949,2021_09_11_00_33_16,001503,1007|1016|962|971|980|989|998
1950,2021_09_11_00_33_16,001505,1007|1016|962|971|980|989|998
1951,2021_09_11_00_33_16,001507,1007|1016|962|971|980|989|998
1952,2021_09_11_00_33_16,001509,1007|1016|962|971|980|989|998
1953,2021_09_11_00_33_16,001511,1007|1016|962|971|980|989|998
1954,2021_09_11_00_33_16,001513,1007|1016|962|971|980|989|998
1955,2021_09_11_00_33_16,001515,1007|1016|962|971|980|989|998
1956,2021_09_11_00_33_16,001517,1007|1016|962|971|980|989|998
1957,2021_09_11_00_33_16,001519,1007|1016|962|971|980|989|998
1958,2021_09_11_00_33_16,001521,1007|1016|962|971|980|989|998
1959,2021_09_11_00_33_16,001523,1007|1016|962|971|980|989|998
1960,2021_09_11_00_33_16,001525,1007|1016|962|971|980|989|998
1961,2021_09_11_00_33_16,001527,1007|1016|962|971|980|989|998
1962,2021_09_11_00_33_16,001529,1007|1016|962|971|980|989|998
1963,2021_09_11_00_33_16,001531,1007|1016|962|971|980|989|998
1964,2021_09_11_00_33_16,001533,1007|1016|962|971|980|989|998
1965,2021_09_11_00_33_16,001535,1007|1016|962|971|980|989|998
1966,2021_09_11_00_33_16,001537,1007|1016|962|971|980|989|998
1967,2021_09_11_00_33_16,001539,1007|1016|962|971|980|989|998
1968,2021_09_11_00_33_16,001541,1007|1016|962|971|980|989|998
1969,2021_09_11_00_33_16,001543,1007|1016|962|971|980|989|998
1970,2021_09_11_00_33_16,001545,1007|1016|962|971|980|989|998
1971,2021_09_11_00_33_16,001547,1007|1016|962|971|980|989|998
1972,2021_09_11_00_33_16,001549,1007|1016|962|971|980|989|998
1973,2021_09_11_00_33_16,001551,1007|1016|962|971|980|989|998
1974,2021_09_11_00_33_16,001553,1007|1016|962|971|980|989|998
1975,2021_09_11_00_33_16,001555,1007|1016|962|971|980|989|998
1976,2021_09_11_00_33_16,001557,1007|1016|962|971|980|989|998
1977,2021_09_11_00_33_16,001559,1007|1016|962|971|980|989|998
1978,2021_09_11_00_33_16,001561,1007|1016|962|971|980|989|998
1979,2021_09_11_00_33_16,001563,1007|1016|962|971|980|989|998
