frame,ego70_pcd_num_points,ego70_pcd_mean_range,ego70_pcd_max_range,ego70_pcd_std_range,ego70_pcd_near_20m,ego70_pcd_mid_20_50m,ego70_pcd_far_50_80m,ego70_pcd_very_far_80m,ego70_pcd_front_points,ego70_pcd_back_points,ego70_pcd_left_points,ego70_pcd_right_points,ego70_pcd_front_far_30m,ego70_pcd_front_far_50m,ego70_pcd_density_0_20,ego70_pcd_density_20_50,ego70_pcd_density_50_80
165,54772,9.859613418579102,70.91739654541016,8.76359748840332,49591,4772,409,0,27412,27360,28587,26185,1294,113,39.46326391435091,0.7233213223185948,0.03338172908953087
166,54669,9.887307167053223,78.71908569335938,8.828369140625,49468,4778,423,0,27254,27415,28475,26194,1313,116,39.36538362434939,0.7242307791362628,0.034524379963011144
167,54629,9.876476287841797,75.32559204101562,8.804481506347656,49435,4795,399,0,27187,27442,28421,26208,1346,113,39.33912305873923,0.7268075734529887,0.03256554989418781
168,54742,9.84675407409668,75.354736328125,8.759811401367188,49591,4760,391,0,27274,27468,28595,26147,1318,107,39.46326391435091,0.7215024086832589,0.03191260653791337
169,54500,9.839498519897461,75.43303680419922,8.740242004394531,49352,4764,384,0,27078,27422,28433,26067,1299,99,39.273073757356094,0.7221087132283709,0.031341281101173235
170,54503,9.861592292785645,77.61088562011719,8.826386451721191,49286,4805,412,0,27193,27310,28403,26100,1335,108,39.22055262613577,0.7283233348157687,0.03362658284813378
171,54677,9.853357315063477,73.64287567138672,8.751103401184082,49312,4965,400,0,27242,27435,28541,26136,1335,114,39.24124276873771,0.752575516620248,0.03264716781372212
172,54577,9.852771759033203,75.78709411621094,8.810986518859863,49207,4949,421,0,27104,27473,28499,26078,1295,119,39.15768642361447,0.7501502984398001,0.03436114412394253
173,54633,9.876638412475586,70.6578369140625,8.76902961730957,49169,5073,391,0,27239,27394,28556,26077,1283,113,39.12744698442701,0.7689457393382715,0.03191260653791337
174,54458,9.859026908874512,73.99488067626953,8.748862266540527,49033,5026,399,0,27142,27316,28454,26004,1274,113,39.01922162312452,0.7618216609332057,0.03256554989418781
175,54719,9.875728607177734,71.28471374511719,8.804303169250488,49238,5062,419,0,27239,27480,28572,26147,1274,123,39.18235543979371,0.7672784018392136,0.03419790828487392
176,54525,9.882912635803223,79.74156951904297,8.820863723754883,49032,5084,409,0,27215,27310,28443,26082,1251,117,39.01842584840906,0.7706130768373295,0.03338172908953087
177,54636,9.90576457977295,79.93018341064453,8.871159553527832,49056,5154,426,0,27248,27388,28611,26025,1232,121,39.03752444158009,0.7812234063767891,0.03476923372161406
178,54594,9.878594398498535,76.568603515625,8.78679084777832,48962,5206,426,0,27221,27373,28477,26117,1201,116,38.962721618326896,0.789105365463245,0.03476923372161406
179,54779,9.912801742553711,74.80406188964844,8.88251781463623,48984,5328,467,0,27245,27534,28542,26237,1222,142,38.980228662067006,0.8075976540891604,0.038115568422520577
180,54611,9.926143646240234,80.34342956542969,8.907906532287598,48792,5359,458,2,27087,27524,28410,26201,1191,129,38.827439916698786,0.8122965143137783,0.037381007146711824
181,54763,9.918715476989746,80.3046875,8.893686294555664,49011,5281,470,1,27346,27417,28543,26220,1184,120,39.00171457938441,0.8004735756840946,0.03836042218112349
182,54602,9.923500061035156,80.60824584960938,8.858529090881348,48879,5269,452,2,27220,27382,28438,26164,1195,133,38.89667231694376,0.7986546620487587,0.036891299629506
183,54660,9.917859077453613,78.44847106933594,8.875167846679688,49013,5167,480,0,27252,27408,28475,26185,1198,145,39.00330612881533,0.7831938961484031,0.039176601376466544
184,54607,9.926942825317383,78.55095672607422,8.889578819274902,49028,5111,468,0,27145,27462,28431,26176,1165,148,39.01524274954722,0.7747056325168353,0.03819718634205488
185,54669,9.891460418701172,77.92369079589844,8.814498901367188,49174,5057,438,0,27212,27457,28573,26096,1078,129,39.131425858004306,0.7665205211578235,0.03574864875602572
186,54493,9.856420516967773,72.21283721923828,8.768860816955566,49061,4998,434,0,27107,27386,28354,26139,1046,137,39.041503315157385,0.7575775291174218,0.0354221770778885
187,54726,9.901013374328613,71.98066711425781,8.825749397277832,49172,5127,427,0,27155,27571,28516,26210,1068,136,39.129834308573386,0.7771308506972833,0.034850851641148366
188,54663,9.882695198059082,72.83429718017578,8.829256057739258,49173,5040,450,0,27291,27372,28439,26224,1066,140,39.13063008328885,0.7639437268410977,0.03672806379043739
189,54769,9.91161060333252,73.0513916015625,8.87193489074707,49183,5109,477,0,27306,27463,28484,26285,1094,145,39.13858783044344,0.7744024802442794,0.038931747617863624
190,54758,9.890684127807617,73.66983032226562,8.905783653259277,49172,5108,478,0,27379,27379,28484,26274,1030,134,39.129834308573386,0.7742509041080013,0.03901336553739793
191,54799,9.861319541931152,74.06587219238281,8.891631126403809,49209,5122,468,0,27285,27514,28543,26256,1025,133,39.159277973045384,0.7763729700158933,0.03819718634205488
192,54854,9.849910736083984,73.68787384033203,8.857102394104004,49182,5222,450,0,27469,27385,28574,26280,1009,136,39.137792055727985,0.7915305836436929,0.03672806379043739
193,54674,9.796969413757324,74.09630584716797,8.723053932189941,48960,5303,411,0,27263,27411,28405,26269,999,134,38.961130068895976,0.8038082506822105,0.03354496492859948
194,54688,9.802046775817871,74.12332153320312,8.779178619384766,48934,5330,424,0,27387,27301,28365,26323,992,147,38.94043992629403,0.8079008063617164,0.034605997882545446
195,54659,9.742773056030273,74.55738067626953,8.674509048461914,48940,5305,414,0,27332,27327,28448,26211,937,143,38.945214574586785,0.8041114029547665,0.03378981868720239
196,54598,9.680944442749023,72.85983276367188,8.582037925720215,48878,5313,407,0,27371,27227,28383,26215,916,151,38.8958765422283,0.8053240120449905,0.03321849325046226
197,54536,9.653412818908691,72.85360717773438,8.544048309326172,48790,5354,392,0,27423,27113,28456,26080,898,163,38.82584836726787,0.8115386336323882,0.03199422445744768
198,54698,9.63944149017334,72.8048095703125,8.580195426940918,48909,5368,421,0,27481,27217,28405,26293,875,165,38.92054555840755,0.8136606995402802,0.03436114412394253
199,54649,9.607331275939941,72.4823226928711,8.546171188354492,48882,5349,418,0,27413,27236,28441,26208,874,169,38.89905964109014,0.8107807529509983,0.03411629036533961
200,54619,9.571779251098633,72.40959167480469,8.520411491394043,48934,5253,432,0,27325,27294,28381,26238,852,159,38.94043992629403,0.7962294438683107,0.03525894123881989
201,54747,9.558731079101562,70.61126708984375,8.483256340026855,49050,5240,457,0,27566,27181,28492,26255,850,168,39.03274979328733,0.7942589540966968,0.03729938922717752
202,54722,9.543197631835938,70.8275375366211,8.468903541564941,48987,5314,421,0,27517,27205,28401,26321,850,151,38.98261598621338,0.8054755881812684,0.03436114412394253
203,54685,9.594056129455566,72.10504913330078,8.5557279586792,48855,5376,454,0,27488,27197,28421,26264,889,174,38.877573723772734,0.8148733086305041,0.0370545354685746
204,54745,9.561863899230957,72.59868621826172,8.488962173461914,48998,5309,438,0,27578,27167,28529,26216,895,167,38.99136950808344,0.8047177074998785,0.03574864875602572
205,54669,9.574956893920898,71.99034881591797,8.432477951049805,49254,4998,417,0,27514,27155,28491,26178,886,163,39.19508783524106,0.7575775291174218,0.03403467244580531
206,54795,9.611576080322266,72.1579360961914,8.473664283752441,49364,4986,445,0,27611,27184,28389,26406,921,170,39.282623053941606,0.7557586154820859,0.03631997419276586
207,54747,9.567170143127441,71.88821411132812,8.360153198242188,49383,4949,415,0,27571,27176,28509,26238,937,155,39.29774277353533,0.7501502984398001,0.0338714366067367
208,54910,9.565601348876953,73.09009552001953,8.340022087097168,49680,4810,420,0,27709,27201,28565,26345,949,155,39.5340878640268,0.7290812154971587,0.034279526204408224
209,54811,9.580299377441406,73.62638854980469,8.368163108825684,49672,4721,418,0,27684,27127,28502,26309,967,166,39.52772166630312,0.7155909393684171,0.03411629036533961
210,54899,9.543661117553711,74.14022827148438,8.322078704833984,49968,4520,411,0,27667,27232,28505,26394,951,159,39.76327098207913,0.68512413597654,0.03354496492859948
211,54821,9.507529258728027,74.58019256591797,8.242398262023926,50012,4423,386,0,27632,27189,28457,26364,937,155,39.79828506955935,0.6704212507575744,0.031504516940241846
212,54816,9.52293586730957,75.12181091308594,8.312694549560547,49981,4424,411,0,27764,27052,28513,26303,925,160,39.7736160533801,0.6705728268938523,0.03354496492859948
213,54901,9.521064758300781,75.54487609863281,8.298235893249512,50052,4455,394,0,27689,27212,28470,26431,935,159,39.83011605817773,0.6752716871184703,0.03215746029651629
214,54896,9.500105857849121,71.38914489746094,8.276775360107422,50113,4399,384,0,27705,27191,28507,26389,926,153,39.87865831582076,0.6667834234869024,0.031341281101173235
215,54863,9.464608192443848,76.50953674316406,8.249096870422363,50141,4359,363,0,27692,27171,28492,26371,931,155,39.90094000785362,0.6607203780357827,0.029627304790952824
216,54827,9.489785194396973,77.05790710449219,8.338374137878418,50120,4317,390,0,27700,27127,28362,26465,927,158,39.88422873882897,0.6543541803121069,0.03183098861837907
217,54976,9.47226619720459,77.53836059570312,8.279814720153809,50252,4352,372,0,27782,27194,28493,26483,903,146,39.98927100126962,0.6596593450818367,0.03036186606676157
218,55090,9.520662307739258,78.05056762695312,8.345860481262207,50320,4385,385,0,27887,27203,28523,26567,898,151,40.043383681920865,0.6646613575790106,0.03142289902070754
219,55019,9.547011375427246,78.54849243164062,8.356060981750488,50369,4252,398,0,27942,27077,28490,26529,910,164,40.08237664297838,0.6445017314540371,0.03248393197465351
220,55005,9.564970016479492,79.063232421875,8.353310585021973,50429,4173,403,0,27907,27098,28460,26545,910,148,40.130123125905946,0.6325272166880755,0.032892021572325035
221,54950,9.573775291442871,75.24585723876953,8.33947467803955,50492,4055,403,0,27750,27200,28436,26514,897,159,40.180256932979894,0.614641232607272,0.032892021572325035
222,55145,9.590404510498047,75.92816925048828,8.334188461303711,50696,4027,422,0,27855,27290,28500,26645,882,147,40.34259497493363,0.6103971007914881,0.034442762043476835
223,55055,9.600680351257324,76.49325561523438,8.291923522949219,50645,4010,400,0,27815,27240,28479,26576,908,154,40.302010464445196,0.6078203064747623,0.03264716781372212
224,55093,9.61776065826416,76.82603454589844,8.266392707824707,50677,4030,386,0,27825,27268,28505,26588,911,157,40.3274752553399,0.6108518292003221,0.031504516940241846
225,55213,9.653510093688965,77.45270538330078,8.311680793762207,50705,4134,374,0,27781,27432,28373,26840,930,161,40.34975694737277,0.6266157473732337,0.03052510190583018
226,55161,9.661349296569824,77.70275115966797,8.336931228637695,50650,4109,402,0,27843,27318,28440,26721,959,169,40.30598933802249,0.6228263439662838,0.03281040365279073
227,55468,9.709098815917969,78.60154724121094,8.370413780212402,50800,4273,395,0,28014,27454,28559,26909,973,162,40.42535554534142,0.6476848303158751,0.03223907821605059
228,55287,9.687376976013184,78.69657897949219,8.334178924560547,50684,4212,391,0,27837,27450,28429,26858,971,173,40.333045678348114,0.6384386860029173,0.03191260653791337
229,55461,9.70422077178955,71.85578155517578,8.33757495880127,50851,4212,398,0,27919,27542,28435,27026,970,177,40.46594005582985,0.6384386860029173,0.03248393197465351
230,55444,9.69679069519043,71.3521499633789,8.299982070922852,50855,4206,383,0,27882,27562,28466,26978,969,167,40.46912315469169,0.6375292291852493,0.031259663181638926
231,55473,9.68366813659668,72.41459655761719,8.260147094726562,50878,4229,366,0,27919,27554,28414,27059,959,155,40.48742597314725,0.6410154803196433,0.02987215854955574
232,55565,9.724126815795898,75.32256317138672,8.352187156677246,50911,4222,432,0,27885,27680,28547,27018,971,178,40.51368653875742,0.6399544473656973,0.03525894123881989
233,55615,9.745111465454102,77.61371612548828,8.410841941833496,50913,4280,422,0,27932,27683,28457,27158,945,196,40.51527808818834,0.648745863269821,0.034442762043476835
234,55547,9.757884979248047,79.12511444091797,8.448948860168457,50868,4247,432,0,27905,27642,28423,27124,934,208,40.47946822599266,0.6437438507726472,0.03525894123881989
235,55640,9.769000053405762,79.85405731201172,8.477387428283691,50951,4246,443,0,28015,27625,28500,27140,943,211,40.54551752737579,0.6435922746363691,0.036156738353697246
236,55624,9.782057762145996,79.99700927734375,8.497373580932617,50953,4224,447,0,27939,27685,28484,27140,942,218,40.54710907680671,0.6402575996382532,0.03648321003183447
237,55528,9.775297164916992,78.84446716308594,8.549566268920898,50888,4190,450,0,27987,27541,28528,27000,936,213,40.49538372030185,0.6351040110048014,0.03672806379043739
238,55523,9.804362297058105,78.36343383789062,8.552123069763184,50869,4204,450,0,27791,27732,28433,27090,946,218,40.48026400070812,0.6372260769126934,0.03672806379043739
239,55654,9.771075248718262,79.25081634521484,8.511906623840332,50999,4222,433,0,27868,27786,28577,27077,938,221,40.58371471371785,0.6399544473656973,0.03534055915835419
240,55442,9.777861595153809,78.78382873535156,8.533074378967285,50811,4188,443,0,27889,27553,28373,27069,933,230,40.434109067211466,0.6348008587322455,0.036156738353697246
241,55731,9.766974449157715,75.86497497558594,8.470102310180664,51077,4219,435,0,28030,27701,28553,27178,985,202,40.64578514152369,0.6394997189568633,0.0355037949974228
242,55562,9.783185005187988,73.92903900146484,8.532331466674805,50912,4235,415,0,27821,27741,28428,27134,1001,210,40.514482313472875,0.6419249371373112,0.0338714366067367
243,55498,9.78343391418457,72.78547668457031,8.516895294189453,50889,4208,401,0,27871,27627,28363,27135,989,189,40.49617949501731,0.6378323814578053,0.032728785733256424
244,55526,9.788732528686523,72.75476837158203,8.526002883911133,50872,4226,428,0,27861,27665,28407,27119,990,197,40.482651324854494,0.6405607519108093,0.03493246956068267
245,55698,9.776986122131348,72.74380493164062,8.527307510375977,51041,4229,428,0,27934,27764,28452,27246,997,198,40.61713725176715,0.6410154803196433,0.03493246956068267
246,55582,9.76646900177002,72.7614517211914,8.489335060119629,50977,4170,435,0,27961,27621,28484,27098,978,204,40.56620766997774,0.6320724882792416,0.0355037949974228
247,55630,9.75883674621582,72.75116729736328,8.509748458862305,51017,4170,443,0,27914,27716,28553,27077,995,215,40.598038658596124,0.6320724882792416,0.036156738353697246
248,55482,9.771912574768066,72.76936340332031,8.494918823242188,50840,4203,439,0,27894,27588,28372,27110,972,209,40.45718653395979,0.6370745007764154,0.035830266675560024
249,55637,9.777178764343262,72.77169036865234,8.522998809814453,51024,4171,442,0,27935,27702,28461,27176,980,209,40.60360908160434,0.6322240644155195,0.036075120434162944
250,55429,9.767019271850586,72.76073455810547,8.493969917297363,50833,4177,419,0,27863,27566,28411,27018,968,201,40.451616110951576,0.6331335212331874,0.03419790828487392
251,55504,9.777563095092773,72.77472686767578,8.514936447143555,50881,4190,433,0,27895,27609,28426,27078,987,213,40.48981329729363,0.6351040110048014,0.03534055915835419
252,55511,9.774982452392578,72.74846649169922,8.533368110656738,50896,4185,430,0,27928,27583,28455,27056,977,207,40.501749918025524,0.6343461303234115,0.03509570539975128
253,55720,9.764533996582031,72.75955963134766,8.51677417755127,51115,4182,423,0,27931,27789,28500,27220,979,209,40.67602458071115,0.6338914019145775,0.034524379963011144
254,55441,9.76218032836914,72.75592803955078,8.511402130126953,50839,4179,423,0,27889,27552,28434,27007,994,217,40.456390759244336,0.6334366735057435,0.034524379963011144
255,55568,9.766514778137207,72.762939453125,8.494598388671875,50966,4189,413,0,27910,27658,28437,27131,984,209,40.55745414810769,0.6349524348685234,0.03370820076766809
256,55566,9.754964828491211,72.76995849609375,8.515568733215332,50981,4163,422,0,27891,27675,28481,27085,982,214,40.56939076883958,0.6310114553252956,0.034442762043476835
257,55620,9.781110763549805,72.75920867919922,8.56533432006836,50973,4212,435,0,27933,27687,28503,27117,1000,228,40.5630245711159,0.6384386860029173,0.0355037949974228
258,55612,9.745718002319336,72.76134490966797,8.498594284057617,51028,4171,413,0,27972,27640,28516,27096,978,216,40.60679218046617,0.6322240644155195,0.03370820076766809
259,55579,9.7803316116333,72.74754333496094,8.566837310791016,50965,4182,432,0,27889,27690,28469,27110,975,221,40.55665837339223,0.6338914019145775,0.03525894123881989
260,55599,9.763303756713867,72.48771667480469,8.546690940856934,50993,4179,427,0,27957,27642,28562,27037,986,223,40.578940065425094,0.6334366735057435,0.034850851641148366
261,55562,9.745080947875977,72.0122299194336,8.503347396850586,50983,4169,410,0,27843,27719,28435,27127,977,212,40.5709823182705,0.6319209121429635,0.03346334700906517
